,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
29759,6,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Xaviera Cárdenas
            ","I mean, Mark could just grab his millions and live a proper life filled with hobbies and joy. But he chooses to turn the world into a dystopian sci-fi society. Thanks man.","
    13K
  ",7 months ago,7,0,5800000,13000
12978,12,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Xaviera Cárdenas
            ","I mean, Mark could just grab his millions and live a proper life filled with hobbies and joy. But he chooses to turn the world into a dystopian sci-fi society. Thanks man.","
    13K
  ",7 months ago,7,0,5800000,13000
16093,1,2,metaverse harrassment,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4M views,8 months ago,0,"
              Kadz
            ","If the Metaverse is anything like this masterpiece, I’m all for it.","
    11K
  ",8 months ago,8,0,4000000,11000
13051,85,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Kuba L
            ",I love how Meta is literally the plot of an episode of Black Mirror.,"
    11K
  ",8 months ago,8,0,5800000,11000
29851,98,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Kuba L
            ",I love how Meta is literally the plot of an episode of Black Mirror.,"
    11K
  ",8 months ago,8,0,5800000,11000
33755,1,2,metaverse harrassment,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4M views,8 months ago,0,"
              Kadz
            ","If the Metaverse is anything like this masterpiece, I’m all for it.","
    11K
  ",8 months ago,8,0,4000000,11000
16099,7,2,metaverse harrassment,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4M views,8 months ago,0,"
              schmoyoho
            ","honestly, this makes the metaverse seem much more appealing, 10/10","
    9.5K
  ",8 months ago (edited),8,0,4000000,9500
33761,7,2,metaverse harrassment,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4M views,8 months ago,0,"
              schmoyoho
            ","honestly, this makes the metaverse seem much more appealing, 10/10","
    9.5K
  ",8 months ago (edited),8,0,4000000,9500
29789,36,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Alexa
            ","It's insane how the most poorly socialized, emotionally unavailable people of our society are setting the standards for human interaction.","
    9.3K
  ",7 months ago,7,0,5800000,9300
12984,18,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Alexa
            ","It's insane how the most poorly socialized, emotionally unavailable people of our society are setting the standards for human interaction.","
    9.3K
  ",7 months ago,7,0,5800000,9300
40297,72,2,metaverse harrassment,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Six
            ",The Metaverse would be really scary if Facebook owned it to begin with. Stuff like this shouldn't be owned by a company that already has such a detailed profile of all of their users.,"
    9.1K
  ",8 months ago,8,0,4099999,9100
16134,42,2,metaverse harrassment,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4M views,8 months ago,0,"
              TayZonday
            ",I’m glad Facebook is making itself safer for humanity.,"
    8.8K
  ",8 months ago,8,0,4000000,8800
33796,42,2,metaverse harrassment,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4M views,8 months ago,0,"
              TayZonday
            ",I’m glad Facebook is making itself safer for humanity.,"
    8.8K
  ",8 months ago,8,0,4000000,8800
33754,0,2,metaverse harrassment,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4M views,8 months ago,0,"
              surreal entertainment
            ","Before you watch:

- Watch in full screen
- Zoom out fully (it starts slightly zoomed in)
- Watch in 4k. If you don't, the quality will be a bit shitty because at any given moment you're just watching a section of the 4k video because it's just a 4k video mapped onto a sphere basically
- Use a stereo/surround speaker system, sounds should be fixed in 3d space when you rotate/look around which sounds epic

Hope you enjoy :)","
    8.7K
  ",8 months ago,8,0,4000000,8700
16092,0,2,metaverse harrassment,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4M views,8 months ago,0,"
              surreal entertainment
            ","Before you watch:

- Watch in full screen
- Zoom out fully (it starts slightly zoomed in)
- Watch in 4k. If you don't, the quality will be a bit shitty because at any given moment you're just watching a section of the 4k video because it's just a 4k video mapped onto a sphere basically
- Use a stereo/surround speaker system, sounds should be fixed in 3d space when you rotate/look around which sounds epic

Hope you enjoy :)","
    8.7K
  ",8 months ago,8,0,4000000,8700
8219,58,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              arip mk
            ",The world has literally started feeling like a sci-fi movie.,"
    6.1K
  ",8 months ago,8,0,4400000,6100
24391,29,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              arip mk
            ",The world has literally started feeling like a sci-fi movie.,"
    6.1K
  ",8 months ago,8,0,4400000,6100
37181,6,2,metaverse harrassment,/watch?v=eaFMY5bvseI,Woman Says She Was Sexually Assaulted in Dentist's Chair While Under Anesthesia,/c/InsideEdition,3.4M views,4 years ago,0,"
              Arctic Turtle
            ","""Sexual assault can happen any time to any woman"" So men cant be sexually assaulted?","
    5.8K
  ",4 years ago,48,4,3400000,5800
29839,86,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              JP2GiannaT
            ",I love how literally EVERYONE thinks this a bad idea.,"
    5.8K
  ",7 months ago,7,0,5800000,5800
37187,12,2,metaverse harrassment,/watch?v=eaFMY5bvseI,Woman Says She Was Sexually Assaulted in Dentist's Chair While Under Anesthesia,/c/InsideEdition,3.4M views,4 years ago,0,"
              Allie Draws Art
            ",*to anyone not any woman.,"
    5.8K
  ",4 years ago,48,4,3400000,5800
13020,54,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              JP2GiannaT
            ",I love how literally EVERYONE thinks this a bad idea.,"
    5.8K
  ",7 months ago,7,0,5800000,5800
17261,1,2,metaverse harrassment,/watch?v=SAL2JZxpoGY,"Facebook gives a glimpse of metaverse, its planned virtual reality world",/c/guardianwires,1.2M views,9 months ago,0,"
              Ed Chez
            ",This is inspiring. I'm breaking my computer and going out doors.,"
    5.6K
  ",9 months ago,9,0,1200000,5600
24456,94,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              Daniel Cai
            ",I don't want to be trapped in Facebookland. I just want to hang out with my friends in the real world and chill.,"
    5.6K
  ",8 months ago,8,0,4400000,5600
8267,106,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              Daniel Cai
            ",I don't want to be trapped in Facebookland. I just want to hang out with my friends in the real world and chill.,"
    5.6K
  ",8 months ago,8,0,4400000,5600
38066,1,2,metaverse harrassment,/watch?v=SAL2JZxpoGY,"Facebook gives a glimpse of metaverse, its planned virtual reality world",/c/guardianwires,1.2M views,9 months ago,0,"
              Ed Chez
            ",This is inspiring. I'm breaking my computer and going out doors.,"
    5.6K
  ",9 months ago,9,0,1200000,5600
13008,42,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              world2tend
            ","I have stop using Facebook 6 years ago. The reason is, there is so much hate being spread around unnecessarily, making my life stressful. You guys should do it too.","
    5.4K
  ",8 months ago (edited),8,0,5800000,5400
37190,15,2,metaverse harrassment,/watch?v=eaFMY5bvseI,Woman Says She Was Sexually Assaulted in Dentist's Chair While Under Anesthesia,/c/InsideEdition,3.4M views,4 years ago,0,"
              Pimpstick Mafia
            ",Do I need glasses or something because where was that sexual assault,"
    5.4K
  ",4 years ago (edited),48,4,3400000,5400
13002,36,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Alexander Supertramp
            ","As someone who doesn't use any social media other than YouTube, I'm not sure why people can't pull themselves away from the thing that is so obviously ruining their lives. Not that YouTube is innocent in all this either.","
    5.4K
  ",8 months ago,8,0,5800000,5400
29830,77,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              world2tend
            ","I have stop using Facebook 6 years ago. The reason is, there is so much hate being spread around unnecessarily, making my life stressful. You guys should do it too.","
    5.4K
  ",8 months ago (edited),8,0,5800000,5400
29824,71,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Alexander Supertramp
            ","As someone who doesn't use any social media other than YouTube, I'm not sure why people can't pull themselves away from the thing that is so obviously ruining their lives. Not that YouTube is innocent in all this either.","
    5.4K
  ",8 months ago,8,0,5800000,5400
24374,12,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              A girl has no name
            ",I’ll never understand this obsession of finding a new world for humans to escape to instead of just collectively working to fix the one we already have.,"
    5.3K
  ",7 months ago,7,0,4400000,5300
8173,12,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              A girl has no name
            ",I’ll never understand this obsession of finding a new world for humans to escape to instead of just collectively working to fix the one we already have.,"
    5.3K
  ",7 months ago,7,0,4400000,5300
24462,100,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              smith
            ",Ever since 2020 the world has felt like a movie or one long black mirror episode,"
    5.1K
  ",8 months ago,8,0,4400000,5100
8281,120,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              smith
            ",Ever since 2020 the world has felt like a movie or one long black mirror episode,"
    5.1K
  ",8 months ago,8,0,4400000,5100
5551,6,2,metaverse harrassment,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,6 months ago,0,"
              sachin kesarkar
            ",It's time we switch from virtual to real and start living real life.,"
    5K
  ",6 months ago,6,0,1100000,5000
29777,24,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Hades
            ","No matter what you say about the Metaverse (scary as name as well) you will never, NEVER get the same feeling of climbing a mountain in real life or meeting with friends in a restaurant. Some things technology cannot replicate are real feelings that make us happy.","
    5K
  ",7 months ago,7,0,5800000,5000
29771,18,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Domical425
            ","I think the simple solution is to just ignore it. No matter how many uses Meta puts into the Metaverse, no matter how good they make themselves look, no matter how much your friends are doing stuff in the Metaverse everyday. Just don't. Pretend it doesn't exist. Because we all know the moment we dip our toes into it, it'll immediately consume us, just like how social media did.","
    5K
  ",7 months ago (edited),7,0,5800000,5000
13014,48,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Hades
            ","No matter what you say about the Metaverse (scary as name as well) you will never, NEVER get the same feeling of climbing a mountain in real life or meeting with friends in a restaurant. Some things technology cannot replicate are real feelings that make us happy.","
    5K
  ",7 months ago,7,0,5800000,5000
22212,6,2,metaverse harrassment,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,6 months ago,0,"
              sachin kesarkar
            ",It's time we switch from virtual to real and start living real life.,"
    5K
  ",6 months ago,6,0,1100000,5000
12996,30,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Domical425
            ","I think the simple solution is to just ignore it. No matter how many uses Meta puts into the Metaverse, no matter how good they make themselves look, no matter how much your friends are doing stuff in the Metaverse everyday. Just don't. Pretend it doesn't exist. Because we all know the moment we dip our toes into it, it'll immediately consume us, just like how social media did.","
    5K
  ",7 months ago (edited),7,0,5800000,5000
29801,48,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Nicole Necsefor
            ","my favourite psychology prof once said, ""our adaptability will be our downfall,"" and that has always really stuck with me.","
    4.8K
  ",8 months ago,8,0,5800000,4800
13025,59,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Nicole Necsefor
            ","my favourite psychology prof once said, ""our adaptability will be our downfall,"" and that has always really stuck with me.","
    4.8K
  ",8 months ago,8,0,5800000,4800
40957,732,2,metaverse harrassment,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              StingrayC267
            ",So is VR/AR the bridge between reality and Metaverse?,"
    4.8K
  ",9 months ago,9,0,4099999,4800
24408,46,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              Master
            ","1990: dont sit too close to the TV its bad for your eyes
2021:","
    4.6K
  ",8 months ago,8,0,4400000,4600
8221,60,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              Master
            ","1990: dont sit too close to the TV its bad for your eyes
2021:","
    4.6K
  ",8 months ago,8,0,4400000,4600
37192,17,2,metaverse harrassment,/watch?v=eaFMY5bvseI,Woman Says She Was Sexually Assaulted in Dentist's Chair While Under Anesthesia,/c/InsideEdition,3.4M views,4 years ago,0,"
              Grayson Woods
            ",I did not see any sexual assault in that video,"
    4.6K
  ",4 years ago,48,4,3400000,4600
8207,46,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              Jareth Gawain
            ","I don't fear VR being the future. However , companies like Facebook/Meta owning it all? That's pretty scary. Way to make a potentially amazing technology completely soulless and invasive.","
    4.5K
  ",7 months ago,7,0,4400000,4500
5545,0,2,metaverse harrassment,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,6 months ago,0,"
              Krzysztof Kliś
            ",This story is a valuable lesson about human nature. Even in modern society people are capable of doing horrible things as soon as they learn their actions would go unpunished.,"
    4.5K
  ",6 months ago (edited),6,0,1100000,4500
24397,35,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              Jareth Gawain
            ","I don't fear VR being the future. However , companies like Facebook/Meta owning it all? That's pretty scary. Way to make a potentially amazing technology completely soulless and invasive.","
    4.5K
  ",7 months ago,7,0,4400000,4500
22206,0,2,metaverse harrassment,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,6 months ago,0,"
              Krzysztof Kliś
            ",This story is a valuable lesson about human nature. Even in modern society people are capable of doing horrible things as soon as they learn their actions would go unpunished.,"
    4.5K
  ",6 months ago (edited),6,0,1100000,4500
17267,7,2,metaverse harrassment,/watch?v=SAL2JZxpoGY,"Facebook gives a glimpse of metaverse, its planned virtual reality world",/c/guardianwires,1.2M views,9 months ago,0,"
              FALLOME
            ",This feels like the beginning of a Black Mirror episode,"
    4.4K
  ",9 months ago,9,0,1200000,4400
38072,7,2,metaverse harrassment,/watch?v=SAL2JZxpoGY,"Facebook gives a glimpse of metaverse, its planned virtual reality world",/c/guardianwires,1.2M views,9 months ago,0,"
              FALLOME
            ",This feels like the beginning of a Black Mirror episode,"
    4.4K
  ",9 months ago,9,0,1200000,4400
40273,48,2,metaverse harrassment,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Cambo Space and Science Edu
            ",I don't like the idea of turning human to live in a faked world. My real dog will never want me to abandon her...,"
    4.1K
  ",9 months ago,9,0,4099999,4100
38074,9,2,metaverse harrassment,/watch?v=SAL2JZxpoGY,"Facebook gives a glimpse of metaverse, its planned virtual reality world",/c/guardianwires,1.2M views,9 months ago,0,"
              mrdonkalu
            ","I’m pretty sure there are shows, movies, and books on why this is a bad idea","
    4K
  ",9 months ago,9,0,1200000,4000
12967,1,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Mopti Sevare
            ","I was addicted to technologies until I turned 42, then all of a sudden I re-discovered the immense pleasure of reading and taking time to live (drawing, cooking, being outdoors all summer long). I could not care less for any of these soul crushing experiences anymore. Seriously people, live life as it it was still 1999. You can use Google and youtube and all to educate yourself (tons of cool tutorials, documentaries on just about anything you care about) but nothing else....the rest of the time you should be unplugged. Live YOUR life, find out who YOU are, don't watch the lives of others online; nothing good can come from it.","
    4K
  ",6 months ago,6,0,5800000,4000
17265,5,2,metaverse harrassment,/watch?v=SAL2JZxpoGY,"Facebook gives a glimpse of metaverse, its planned virtual reality world",/c/guardianwires,1.2M views,9 months ago,0,"
              mrdonkalu
            ","I’m pretty sure there are shows, movies, and books on why this is a bad idea","
    4K
  ",9 months ago,9,0,1200000,4000
29754,1,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Mopti Sevare
            ","I was addicted to technologies until I turned 42, then all of a sudden I re-discovered the immense pleasure of reading and taking time to live (drawing, cooking, being outdoors all summer long). I could not care less for any of these soul crushing experiences anymore. Seriously people, live life as it it was still 1999. You can use Google and youtube and all to educate yourself (tons of cool tutorials, documentaries on just about anything you care about) but nothing else....the rest of the time you should be unplugged. Live YOUR life, find out who YOU are, don't watch the lives of others online; nothing good can come from it.","
    4K
  ",6 months ago,6,0,5800000,4000
29765,12,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Alex Campbell
            ","The fact the youtube no longer shows dislikes is pissing me off immensely. It's really hard for people to determine whether a video is causing contention or not, which is actually important.","
    3.9K
  ",7 months ago,7,0,5800000,3900
12990,24,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Alex Campbell
            ","The fact the youtube no longer shows dislikes is pissing me off immensely. It's really hard for people to determine whether a video is causing contention or not, which is actually important.","
    3.9K
  ",7 months ago,7,0,5800000,3900
40285,60,2,metaverse harrassment,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Hangtime Chills
            ","This is basically the books, “Ready Player One” and “Ready Player Two”.","
    3.9K
  ",9 months ago,9,0,4099999,3900
37184,9,2,metaverse harrassment,/watch?v=eaFMY5bvseI,Woman Says She Was Sexually Assaulted in Dentist's Chair While Under Anesthesia,/c/InsideEdition,3.4M views,4 years ago,0,"
              Clinton P. 1701
            ",That's his office and he doesn't know a camera is there.,"
    3.7K
  ",4 years ago,48,4,3400000,3700
8181,20,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              Bambi
            ",It’s fascinating how easily people are getting sucked into this Digital Dark age of horror.,"
    3.7K
  ",8 months ago,8,0,4400000,3700
24414,52,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              Bambi
            ",It’s fascinating how easily people are getting sucked into this Digital Dark age of horror.,"
    3.7K
  ",8 months ago,8,0,4400000,3700
38068,3,2,metaverse harrassment,/watch?v=SAL2JZxpoGY,"Facebook gives a glimpse of metaverse, its planned virtual reality world",/c/guardianwires,1.2M views,9 months ago,0,"
              Ashley X
            ","am I seriously the only one who finds this terrifying (not that doing it would be scary, but the fact that this is real)","
    3.5K
  ",9 months ago (edited),9,0,1200000,3500
17263,3,2,metaverse harrassment,/watch?v=SAL2JZxpoGY,"Facebook gives a glimpse of metaverse, its planned virtual reality world",/c/guardianwires,1.2M views,9 months ago,0,"
              Ashley X
            ","am I seriously the only one who finds this terrifying (not that doing it would be scary, but the fact that this is real)","
    3.5K
  ",9 months ago (edited),9,0,1200000,3500
8241,80,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              ziksarthi
            ",this is so depressing no matter how good it sounds,"
    3.5K
  ",8 months ago,8,0,4400000,3500
24426,64,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              ziksarthi
            ",this is so depressing no matter how good it sounds,"
    3.5K
  ",8 months ago,8,0,4400000,3500
29806,53,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Erin L
            ","It gives me so much hope knowing how many people are against the Metaverse.
*EDIT* Also the technology itself is amazing and there isn't anything wrong with that per say. What concerns me is the person that's in charge of it all and whether or not it will eventually be forced.","
    3.4K
  ",7 months ago (edited),7,0,5800000,3400
13035,69,2,metaverse harrassment,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,8.03M subscribers,"
              Erin L
            ","It gives me so much hope knowing how many people are against the Metaverse.
*EDIT* Also the technology itself is amazing and there isn't anything wrong with that per say. What concerns me is the person that's in charge of it all and whether or not it will eventually be forced.","
    3.4K
  ",7 months ago (edited),7,0,5800000,3400
24432,70,2,metaverse harrassment,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.4M views,9 months ago,0,"
              Divanesh Aravin
            ","How lifeless can this be!  I don't want to be living in a virtual world when I have a real one,  I really appreciate the real world more than ever now period!!!!!","
    3.3K
  ",7 months ago (edited),7,0,4400000,3300
