,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
36597,24,1,metaverse copyright problem,/watch?v=2b9-tsND40g,"Facebook's Odd ""Metaverse"" Move",/c/joerogan,4.6M views,11 months ago,13.2M subscribers,"
              Ultimate Night Vision
            ",Now Zuckerberg can finally stop pretending to be a human,"
    17K
  ",11 months ago,1,0,4600000,17000
2560,0,1,metaverse copyright problem,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,11.8M subscribers,"
              Shellrockguy
            ","Can’t wait for everyone to be consumed on their vr headset, while I stay outside and have peace and quiet in the real world","
    17K
  ",10 months ago (edited),1,0,4200000,17000
5116,36,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              The Spiffing Brit
            ",I thank you for the sheer dedication and effort that went into creating this,"
    15K
  ",8 months ago,8,0,9300000,15000
9930,7,1,metaverse copyright problem,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,887K subscribers,"
              Khata
            ",We truly live in the lamest dystopia,"
    15K
  ",11 months ago,1,0,1900000,15000
21237,18,1,metaverse copyright problem,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,3.82M subscribers,"
              Alessandra
            ",It literally looks like something that will make everyone more sad and lonely.,"
    14K
  ",9 months ago,9,0,4600000,14000
5146,66,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              Rowan, Tree of Knowledge
            ","I expected this to be another light-hearted, funny video mocking NFTs. I didn't expect it to be a terrifying and, in my opinion, genuinely important video that affected the way I look at the future in general. Thank you for making this","
    14K
  ",8 months ago,8,0,9300000,14000
0,0,1,metaverse copyright problem,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,8.15M subscribers,"
              mcnuggs
            ","It’s insane how Zuckerberg and 
Bezos somehow managed to make virtual reality and astronauts uncool.","
    14K
  ",10 months ago,1,0,5800000,14000
4825,25,1,metaverse copyright problem,/watch?v=1Jwo5qc78QU,YouTube's Copyright System Isn't Broken. The World's Is.,/c/TomScottGo,7.5M views,2 years ago,5.43M subscribers,"
              WormwoodBecomeDelphinus
            ","""We live in a society"" but its 42 minutes long and well made.","
    14K
  ",1 year ago,12,1,7500000,14000
12,12,1,metaverse copyright problem,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,8.15M subscribers,"
              Xaviera Cárdenas
            ","I mean, Mark could just grab his millions and live a proper life filled with hobbies and joy. But he chooses to turn the world into a dystopian sci-fi society. Thanks man.","
    13K
  ",9 months ago,9,0,5800000,13000
17746,7,1,metaverse copyright problem,/watch?v=_AJDcfeOXPA,Bill Maher Needs to Stop Talking,/c/EddyBurback,1.6M views,11 months ago,1.24M subscribers,"
              BrodyAnimates
            ",originally I wanted to be a content creator but now i have to quit and get a lower paying less fulfilling job because this old guy said i’m weird for it,"
    13K
  ",11 months ago,1,0,1600000,13000
4819,19,1,metaverse copyright problem,/watch?v=1Jwo5qc78QU,YouTube's Copyright System Isn't Broken. The World's Is.,/c/TomScottGo,7.5M views,2 years ago,5.43M subscribers,"
              Void Mayonnaise
            ","Disney lobbied copyright law into absurdity.

70 years after the creator’s death is bloody absurd.","
    12K
  ",2 years ago,24,2,7500000,12000
49347,1,1,metaverse copyright problem,/watch?v=0pWTRsztTtY,Why NFTs are pretty dumb.,/c/Mrwhosetheboss,4.2M views,8 months ago,11.8M subscribers,"
              Shadow
            ","i seriously support you for standing against NFTs. Thank you, good sir","
    11K
  ",8 months ago,8,0,4200000,11000
163,163,1,metaverse copyright problem,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,8.15M subscribers,"
              Kuba L
            ",I love how Meta is literally the plot of an episode of Black Mirror.,"
    11K
  ",10 months ago,1,0,5800000,11000
5092,12,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              EpicBeard815
            ","It's May 5th, 2022. NFT sales are down 92%, and my enjoyment of this video is up by that same number.","
    10K
  ",5 months ago,5,0,9300000,10000
40717,6,1,metaverse copyright problem,/watch?v=Ku1ykhGP764,Youtube copyright seriously pisses me off.. 📰PEW NEWS 📰,/user/PewDiePie,3M views,10 months ago,111M subscribers,"
              5MadMovieMakers
            ","""I can't use my own music in my own video anymore"" - PewDiePie 2021","
    10K
  ",10 months ago,1,0,3000000,10000
8070,7,1,metaverse copyright problem,/watch?v=7j66b2yXISA,The Metaverse Is Worse Than You Thought,/c/Moon-Real,1.2M views,9 months ago,656K subscribers,"
              Bill Cipher
            ","It’s simple. The metaverse will control us and our reality. Never forget, “You’ll own nothing and be happy.”","
    10K
  ",9 months ago,9,0,1200000,10000
40782,71,1,metaverse copyright problem,/watch?v=Ku1ykhGP764,Youtube copyright seriously pisses me off.. 📰PEW NEWS 📰,/user/PewDiePie,3M views,10 months ago,111M subscribers,"
              FrankValchiria
            ","I'm honestly pissed for the company claiming your song, that is insanity of the greatest type, pure insanity.thx 8thousand","
    10K
  ",10 months ago (edited),1,0,3000000,10000
17740,1,1,metaverse copyright problem,/watch?v=_AJDcfeOXPA,Bill Maher Needs to Stop Talking,/c/EddyBurback,1.6M views,11 months ago,1.24M subscribers,"
              Xammary
            ",I like how he's implying that being an astronaut is more realistic than being an influencer somehow.,"
    9.9K
  ",11 months ago,1,0,1600000,9900
40794,83,1,metaverse copyright problem,/watch?v=Ku1ykhGP764,Youtube copyright seriously pisses me off.. 📰PEW NEWS 📰,/user/PewDiePie,3M views,10 months ago,111M subscribers,"
              a paradise bird
            ",Regarding Repost Network you should maybe consider a lawyer because this is a way bigger deal than one might think. They take uncopyrighted music and license it so they can monetize it. (edit; ppl abusing these networks mostly),"
    9.6K
  ",10 months ago (edited),1,0,3000000,9600
27091,0,1,metaverse copyright problem,/watch?v=yo7-vKKsGKo,The Metaverse is So Stupid,/c/EddyBurback,1.8M views,7 months ago,1.24M subscribers,"
              Eddy Burback
            ",hey guys watch out for spam bots in the comments (i just spent 15 min deleting them and they just keep coming),"
    9.4K
  ",7 months ago,7,0,1800000,9400
18,18,1,metaverse copyright problem,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,8.15M subscribers,"
              Alexa
            ","It's insane how the most poorly socialized, emotionally unavailable people of our society are setting the standards for human interaction.","
    9.3K
  ",9 months ago,9,0,5800000,9300
2584,24,1,metaverse copyright problem,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,11.8M subscribers,"
              Six
            ",The Metaverse would be really scary if Facebook owned it to begin with. Stuff like this shouldn't be owned by a company that already has such a detailed profile of all of their users.,"
    9.1K
  ",10 months ago,1,0,4200000,9100
5170,90,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              ThePapapischu
            ","Usually I'm completely on Dan's side, but for once i really could not imagine spending this much time researching such a disheartening topic. Thanks for your sacrifice. It's really appreciated","
    9K
  ",8 months ago,8,0,9300000,9000
8076,13,1,metaverse copyright problem,/watch?v=7j66b2yXISA,The Metaverse Is Worse Than You Thought,/c/Moon-Real,1.2M views,9 months ago,656K subscribers,"
              Rainne
            ","Back in the days, people labeled this type of things as a conspiracy theory. We are now seeing it coming to fruition.","
    8.8K
  ",9 months ago (edited),9,0,1200000,8800
46562,7,1,metaverse copyright problem,/watch?v=9jkRcrM6XKA,"""I Tried To Warn You"" - Elon Musk LAST WARNING (2022)",/c/ElonMuskZone,11M views,1 year ago,775K subscribers,"
              Mixnar
            ",I feel like we are slowly setting ourselves up for one of the best sci-fi movies that ever existed but sadly this time it's real life.,"
    8.5K
  ",1 year ago,12,1,11000000,8500
5134,54,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              Soli
            ",Starting off with the 2008 crash is honestly the rosetta stone of all of this and I'm so happy you've brought that up.  Thank you for this Dan!,"
    8.2K
  ",8 months ago,8,0,9300000,8200
40765,54,1,metaverse copyright problem,/watch?v=Ku1ykhGP764,Youtube copyright seriously pisses me off.. 📰PEW NEWS 📰,/user/PewDiePie,3M views,10 months ago,111M subscribers,"
              Repaid Tiger
            ",Imagine getting copyright claimed by someone pretending to be the channel owner. Then the actual channel disputes it and loses,"
    7.9K
  ",10 months ago,1,0,3000000,7900
49350,4,1,metaverse copyright problem,/watch?v=0pWTRsztTtY,Why NFTs are pretty dumb.,/c/Mrwhosetheboss,4.2M views,8 months ago,11.8M subscribers,"
              Lima
            ","Seriously, out of a hundred videos that I've seen about NFT's, your's was the most complete one, not only do you talk about how it works, but also how it can be a good thing and how it can be an awful thing, usually people focus on only one of those points, so thank you, now I finally understand NFT's","
    7.8K
  ",8 months ago,8,0,4200000,7800
36627,54,1,metaverse copyright problem,/watch?v=2b9-tsND40g,"Facebook's Odd ""Metaverse"" Move",/c/joerogan,4.6M views,11 months ago,13.2M subscribers,"
              Julian Regulus Fuego
            ","It's all like Keanu Reeves explained in his documentary: ""The Matrix""","
    7.8K
  ",11 months ago,1,0,4600000,7800
6707,1627,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              Erick Wright
            ",I'm now imagining Dan Olson in that bath in The Big Short instead of Margot Robbie explaining the 2008 Financial Crisis and I'm liking it a lot better.,"
    7.6K
  ",8 months ago (edited),8,0,9300000,7600
40712,1,1,metaverse copyright problem,/watch?v=Ku1ykhGP764,Youtube copyright seriously pisses me off.. 📰PEW NEWS 📰,/user/PewDiePie,3M views,10 months ago,111M subscribers,"
              Tinker Man Mick
            ",Great to see big creators bringing light to these issues. Thanks Pewds!,"
    7.6K
  ",9 months ago,9,0,3000000,7600
15954,35,1,metaverse copyright problem,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,10.7M subscribers,"
              H of The Stage
            ","Dude, this was incredible. You're way of storytelling, the editing, Klay, the ending... Really an amazing video!","
    7.5K
  ",7 months ago,7,0,30000000,7500
5080,0,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              Porter6129
            ","Came back to say congratulations, Dan. You killed NFTs. You’ve done humanity a great service.","
    7.4K
  ",3 months ago,3,0,9300000,7400
9936,13,1,metaverse copyright problem,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,887K subscribers,"
              deadasparagus
            ","No dystopian author of the past could have ever imagined a scenario so awful, so terrifying, yet so boring as the one we find ourselves in today.","
    7.1K
  ",11 months ago,1,0,1900000,7100
9948,25,1,metaverse copyright problem,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,887K subscribers,"
              Brady
            ","""we're building THE Metaverse""
translation: we want to move the world to a platform we own, so we can essentially own the world","
    6.4K
  ",10 months ago (edited),1,0,1900000,6400
4801,1,1,metaverse copyright problem,/watch?v=1Jwo5qc78QU,YouTube's Copyright System Isn't Broken. The World's Is.,/c/TomScottGo,7.5M views,2 years ago,5.43M subscribers,"
              whistletoe
            ",if photographers weren't more generous they could singlehandedly destroy the meme industry,"
    6.4K
  ",2 years ago,24,2,7500000,6400
5128,48,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              Inciaradible
            ","'They think programmers should solve society's problems.'
As a programmer, that terrifies me.","
    6.4K
  ",8 months ago,8,0,9300000,6400
40853,142,1,metaverse copyright problem,/watch?v=Ku1ykhGP764,Youtube copyright seriously pisses me off.. 📰PEW NEWS 📰,/user/PewDiePie,3M views,10 months ago,111M subscribers,"
              Kristy's Edits
            ",Thank you so much for bringing light to this issue Pewds!,"
    6.2K
  ",10 months ago,1,0,3000000,6200
46568,13,1,metaverse copyright problem,/watch?v=9jkRcrM6XKA,"""I Tried To Warn You"" - Elon Musk LAST WARNING (2022)",/c/ElonMuskZone,11M views,1 year ago,775K subscribers,"
              God of Fire • 420 years ago
            ",he sounds so much like a time traveller warning us of the future,"
    6.2K
  ",1 year ago,12,1,11000000,6200
30133,2,1,metaverse copyright problem,/watch?v=ebVH65IL8FY,Zuckerberg metaverse slammed for ugly graphics,/c/CNBCtelevision,575K views,1 month ago,2.25M subscribers,"
              Dum Dum
            ","""They made this from scratch""
Bro, indie game devs can do so much better with much less money. This is not an excuse for a multi billion dollar company.


E: mom look im famous","
    6.2K
  ",1 month ago (edited),1,0,575000,6200
27206,115,1,metaverse copyright problem,/watch?v=yo7-vKKsGKo,The Metaverse is So Stupid,/c/EddyBurback,1.8M views,7 months ago,1.24M subscribers,"
              BlueJay
            ","I'm convinced that Facebook's (I guess Meta's now) marketing team is intentionally sabotaging the company for laughs. These dudes literally made the pitch for the super bowl ad like, ""Hey, people aren't taking Meta very seriously, so I think the perfect way to fix that (and really connect with those youths) is with a gritty five nights at freddy's redemption arc ad!""","
    6.1K
  ",7 months ago (edited),7,0,1800000,6100
21231,12,1,metaverse copyright problem,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,3.82M subscribers,"
              arip mk
            ",The world has literally started feeling like a sci-fi movie.,"
    6.1K
  ",10 months ago,1,0,4600000,6100
4938,138,1,metaverse copyright problem,/watch?v=1Jwo5qc78QU,YouTube's Copyright System Isn't Broken. The World's Is.,/c/TomScottGo,7.5M views,2 years ago,5.43M subscribers,"
              Saraf
            ","Tom : We need to shorten how long copyright lasts.
Disney : So you have chosen death.","
    6.1K
  ",2 years ago,24,2,7500000,6100
9942,19,1,metaverse copyright problem,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,887K subscribers,"
              Laura
            ","This seems like the kind of pet project that could totally bankrupt a company.

I'm really hoping that's what happens.","
    5.8K
  ",11 months ago,1,0,1900000,5800
46592,37,1,metaverse copyright problem,/watch?v=9jkRcrM6XKA,"""I Tried To Warn You"" - Elon Musk LAST WARNING (2022)",/c/ElonMuskZone,11M views,1 year ago,775K subscribers,"
              Dolphin playzzz
            ",The more the days passes my life is turning into a movie,"
    5.8K
  ",1 year ago,12,1,11000000,5800
52,52,1,metaverse copyright problem,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,8.15M subscribers,"
              JP2GiannaT
            ",I love how literally EVERYONE thinks this a bad idea.,"
    5.8K
  ",9 months ago,9,0,5800000,5800
17901,162,1,metaverse copyright problem,/watch?v=_AJDcfeOXPA,Bill Maher Needs to Stop Talking,/c/EddyBurback,1.6M views,11 months ago,1.24M subscribers,"
              Keith Ballard
            ","""Kids just don't want to be spit on by anti-maskers for minimum wage anymore, and that's their fault"" is certainly a take.","
    5.8K
  ",11 months ago,1,0,1600000,5800
31771,7,1,metaverse copyright problem,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Mr. Oppenthunder
            ",When everyone switches to studio apartments so they can afford mansions and farms in the metaverse I'm going to buy all the real life mansions and farms.,"
    5.7K
  ",7 months ago,7,0,7500000,5700
13946,7,1,metaverse copyright problem,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Mr. Oppenthunder
            ",When everyone switches to studio apartments so they can afford mansions and farms in the metaverse I'm going to buy all the real life mansions and farms.,"
    5.7K
  ",7 months ago,7,0,7500000,5700
5104,24,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              Luke Wilson
            ","As far as stolen art-turned-NFTs go, the whole “you just weren’t smart enough to realize you could’ve made money off your own work” pisses me off for another reason, as it does with other digital artists I know. We aren’t posting our art online to make money off it; we’re doing it because we’re proud of our work and want to share it. The stuff we DON’T post is the stuff we sell. So we’re not just upset that we aren’t making money off our art that was stolen—we’re upset that other people are making money off of our work that we never intended to sell in the first place.","
    5.7K
  ",8 months ago,8,0,9300000,5700
24034,55,1,metaverse copyright problem,/watch?v=C6aeL83z_9Y,NFTs Are Legally Problematic ft. Steve Mould & Coffeezilla,/c/LegalEagle,2M views,5 months ago,2.57M subscribers,"
              Rude Boys Podcast
            ","I can't recommend ""Line Goes Up"" enough for people who want to learn about the history of NFT's and how they're being used and abused. Thanks for covering the legal aspects in detail here!","
    5.7K
  ",5 months ago,5,0,2000000,5700
15919,0,1,metaverse copyright problem,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,10.7M subscribers,"
              Link
            ","Ok, Ryan and Klay's friendship is actually super wholesome","
    5.6K
  ",7 months ago,7,0,30000000,5600
21278,59,1,metaverse copyright problem,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,3.82M subscribers,"
              Daniel Cai
            ",I don't want to be trapped in Facebookland. I just want to hang out with my friends in the real world and chill.,"
    5.6K
  ",10 months ago,1,0,4600000,5600
36579,6,1,metaverse copyright problem,/watch?v=2b9-tsND40g,"Facebook's Odd ""Metaverse"" Move",/c/joerogan,4.6M views,11 months ago,13.2M subscribers,"
              Jerry Iverson
            ","""Banned from the Metaverse"" sounds way cooler than being in Facebook jail.","
    5.6K
  ",11 months ago,1,0,4600000,5600
4831,31,1,metaverse copyright problem,/watch?v=1Jwo5qc78QU,YouTube's Copyright System Isn't Broken. The World's Is.,/c/TomScottGo,7.5M views,2 years ago,5.43M subscribers,"
              Redulis_ONi
            ","The Creators: It's Youtube's fault
Youtube: It's the Creators fault
Tom: It's the world's fault","
    5.4K
  ",1 year ago,12,1,7500000,5400
21266,47,1,metaverse copyright problem,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,3.82M subscribers,"
              A girl has no name
            ",I’ll never understand this obsession of finding a new world for humans to escape to instead of just collectively working to fix the one we already have.,"
    5.4K
  ",9 months ago,9,0,4600000,5400
68,68,1,metaverse copyright problem,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,8.15M subscribers,"
              Alexander Supertramp
            ","As someone who doesn't use any social media other than YouTube, I'm not sure why people can't pull themselves away from the thing that is so obviously ruining their lives. Not that YouTube is innocent in all this either.","
    5.4K
  ",10 months ago,1,0,5800000,5400
40,40,1,metaverse copyright problem,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,8.15M subscribers,"
              world2tend
            ","I have stop using Facebook 6 years ago. The reason is, there is so much hate being spread around unnecessarily, making my life stressful. You guys should do it too.","
    5.4K
  ",9 months ago (edited),9,0,5800000,5400
40788,77,1,metaverse copyright problem,/watch?v=Ku1ykhGP764,Youtube copyright seriously pisses me off.. 📰PEW NEWS 📰,/user/PewDiePie,3M views,10 months ago,111M subscribers,"
              Mango the Birb
            ","Seeing Charlie, Pewds, Muta, and many other people supporting Totally Not Mark makes me so glad, gives me hope for humanity","
    5.4K
  ",10 months ago (edited),1,0,3000000,5400
27116,25,1,metaverse copyright problem,/watch?v=yo7-vKKsGKo,The Metaverse is So Stupid,/c/EddyBurback,1.8M views,7 months ago,1.24M subscribers,"
              Erik Schmidt
            ","The Metaverse sounds so depressing to me. A bunch of people never leaving their chairs,  just soaking up whatever garbage Zuck approves of. I love gaming, love technology but find Mark's vision very isolating and alone.","
    5.3K
  ",7 months ago,7,0,1800000,5300
5277,197,1,metaverse copyright problem,/watch?v=YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,/c/FoldingIdeas,9.3M views,8 months ago,748K subscribers,"
              comeawaywithme
            ","Everything I've learned about NFTs has been against my will. But not this time. Thanks for this video, Dan. I'm only halfway through but I'm already looking forward to watching it again!","
    5.3K
  ",8 months ago,8,0,9300000,5300
40806,95,1,metaverse copyright problem,/watch?v=Ku1ykhGP764,Youtube copyright seriously pisses me off.. 📰PEW NEWS 📰,/user/PewDiePie,3M views,10 months ago,111M subscribers,"
              LiNX 4
            ",For some reason youtube has given me the ability to claim every single Resident Evil Village video in existence. I don’t know why they are just giving this power away to anybody. This whole system is heavily flawed,"
    5.2K
  ",10 months ago,1,0,3000000,5200
16537,618,1,metaverse copyright problem,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,10.7M subscribers,"
              Dabo Life
            ","I like how Ryan comes with the best and interesting idea, thumbs up.","
    5.1K
  ",7 months ago,7,0,30000000,5100
21272,53,1,metaverse copyright problem,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,3.82M subscribers,"
              smith
            ",Ever since 2020 the world has felt like a movie or one long black mirror episode,"
    5.1K
  ",10 months ago,1,0,4600000,5100
4849,49,1,metaverse copyright problem,/watch?v=1Jwo5qc78QU,YouTube's Copyright System Isn't Broken. The World's Is.,/c/TomScottGo,7.5M views,2 years ago,5.43M subscribers,"
              Astrra
            ","Actually, don't ask photographers how much their gear costs. Unless you want to see a crying photographer.","
    5.1K
  ",2 years ago,24,2,7500000,5100
